Physical_Metric,Molecular_Target,Interaction_Contrast,Interaction_Beta,Interaction_P_Value,Interaction_CI_Lower,Interaction_CI_Upper,Model_R2,Model_R2_Adj,Simple_Slope_15C,Simple_Slope_15C_P,Simple_Slope_22C,Simple_Slope_22C_P,Simple_Slope_8C,Simple_Slope_8C_P,FDR_Adjusted_P,Significant_After_FDR
Muscle_Temp1_°C_,sIL-6Ra,Group_22C vs Group_15C (Reference),-455.2517442278322,0.2853854094765972,-1290.4828542526666,379.9793657970022,0.08874562540523168,-0.10109903596867831,171.2178013900425,0.5023130425893909,-284.0339428377897,0.4052407179033357,-112.02569091522895,0.797128141834208,0.9983944120778494,False
Core_Temp_°C_,MMP-3,Group_8C vs Group_15C (Reference),-3086.0663192058514,0.2948589267118785,-8860.245083769085,2688.1124453573816,0.1504997753113344,-0.026479438165470937,2837.9054685650676,0.25743392885310024,186.59837495346892,0.9507050217368642,-248.1608506407838,0.872723624619085,0.9983944120778494,False
Mean_Body_Temp_°C_,TWEAK_per_TNFSF12,Group_22C vs Group_15C (Reference),-65.79157088060727,0.2949324096062427,-188.90950431557548,57.326362554360955,0.08861824709879762,-0.10125295142228619,18.736859464709713,0.7077606080298846,-47.05471141589756,0.216185177186198,26.129995254689234,0.3648967116003794,0.9983944120778494,False
Muscle_Temp3_°C_,IL-12p70,Group_8C vs Group_15C (Reference),0.4104725984679782,0.3024327190307816,-0.36967449086658893,1.1906196878025452,0.12314762774973897,-0.059529949802398674,-0.2092600118966555,0.5073633500561783,-0.41871639420537127,0.6125155589919757,0.20121258657132268,0.40666709345739616,0.9983944120778494,False
Mean_Body_Temp_°C_,Osteopontin,Group_22C vs Group_15C (Reference),-8127.109949608495,0.3037221111359548,-23614.798073955906,7360.578174738916,0.12311082970076959,-0.05957441411156994,2261.383336578771,0.6603224938830916,-5865.726613029725,0.3280163862439984,2102.060287482025,0.6936663604231768,0.9983944120778494,False
Mean_Body_Temp_°C_,sTNF-R2,Group_22C vs Group_15C (Reference),-624.7455226935242,0.30439103638172627,-1816.959946962324,567.4689015752756,0.09513049893144221,-0.09338398045784069,304.2475568664776,0.46825356430670073,-320.4979658270466,0.4668933027060427,-79.37121132342702,0.8306377515607426,0.9983944120778494,False
Mean_Skin_Temp_°C_,MMP-2,Group_8C vs Group_22C Contrast,1409.1495600977014,0.30531450836008783,-1285.1481550490998,4103.447275244503,0.06539820072426261,-0.12931050745818262,796.91922849959,0.5047105064000479,-1008.7503798217381,0.3567596209858168,400.3991802759632,0.6301500458078235,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-12p40,Group_22C vs Group_15C (Reference),-14.484098627417135,0.30570789305488844,-42.19975880627795,13.231561551443678,0.1682944400098778,-0.004977551654731016,9.300605512876947,0.20156419060065955,-5.1834931145401875,0.6689206744963672,0.49309683546046124,0.9408358166960624,0.9983944120778494,False
Muscle_Temp2_°C_,IL-12p70,Group_8C vs Group_22C Contrast,0.5804482495874905,0.30739513647260236,-0.5341546112417805,1.6950511104167616,0.15839123062241744,-0.016943929664578805,0.10038948281448981,0.7512692850974048,-0.46705957254475716,0.343922659141779,0.11338867704273337,0.6882418194319557,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-19,Group_22C vs Group_15C (Reference),-6.871097898487976,0.3118679466015829,-20.187589048137667,6.445393251161713,0.20684362193213723,0.04160270983466585,1.8901384432920048,0.7572573152749558,-4.980959455195972,0.09248910116378672,39.46698795735726,0.4515084889320744,0.9983944120778494,False
Core_Temp_°C_,TWEAK_per_TNFSF12,Group_22C vs Group_15C (Reference),-90.41328712046177,0.31364056888690206,-266.2812942155994,85.45471997467587,0.14866475425481518,-0.028696755275431585,50.972374338543624,0.29886747205473374,-39.44091278191815,0.5995911981249422,-102.19385572207378,0.17543796318916005,0.9983944120778494,False
Mean_Body_Temp_°C_,MMP-3,Group_22C vs Group_15C (Reference),-1923.6500863853275,0.3159821389192372,-5683.600099257131,1836.2999264864757,0.11245932310498252,-0.07244498458147941,1526.8913951500942,0.3067031832006776,-396.7586912352333,0.7416807077197374,633.4033187806256,0.2471562644533667,0.9983944120778494,False
Mean_Skin_Temp_°C_,TSLP,Group_8C vs Group_15C (Reference),-7.837192350010982,0.3200794558927901,-23.285948173413733,7.611563473391769,0.2092788901860384,0.044545325641463074,2.884610643909635,0.5584185999647364,-3.3716393156648823,0.5744656396472592,-4.952581706101347,0.4206945021690427,0.9983944120778494,False
Mean_Body_Temp_°C_,Osteopontin,Group_8C vs Group_22C Contrast,7967.78690051175,0.32093713789154577,-7766.549125097674,23702.122926121174,0.12311082970076959,-0.05957441411156994,2261.383336578771,0.6603224938830916,-5865.726613029725,0.3280163862439984,2102.060287482025,0.6936663604231768,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-29_per_IFN-lambda1,Group_8C vs Group_15C (Reference),-55.039479667677256,0.32168962953188274,-163.89548428439954,53.81652494904503,0.15219388008126522,-0.024432394901804377,39.21845370765411,0.3909194979469296,16.71912978308485,0.45627305598330703,-15.821025960023142,0.6159953400605498,0.9983944120778494,False
Mean_Body_Temp_°C_,gp130_per_sIL-6Rb,Group_22C vs Group_15C (Reference),-7136.818692726622,0.32515344939907775,-21353.28662982228,7079.649244369034,0.13667902833669887,-0.043179507426488906,1976.6119802482574,0.5570656208055902,-5160.206712478365,0.42189553339250807,263.15438034853923,0.9408896791732158,0.9983944120778494,False
Muscle_Temp1_°C_,IL-20,Group_8C vs Group_15C (Reference),9.73789585157237,0.326128483749748,-9.699023598316094,29.174815301460832,0.26628445247584887,0.11342704674165072,-3.3816980362106692,0.7252758706526734,-11.702030324396596,0.20272182593743104,6.356197815361701,0.007996022913858036,0.9983944120778494,False
Muscle_Temp1_°C_,MMP-3,Group_22C vs Group_15C (Reference),-754.920538826591,0.33054814128049215,-2275.579610692452,765.73853303927,0.1316901295499322,-0.04920776012716521,475.6528838318392,0.4311904755311997,-279.26765499475187,0.5660581372083064,-211.52898037173225,0.5769966103271136,0.9983944120778494,False
Mean_Body_Temp_°C_,TSLP,Group_8C vs Group_15C (Reference),-19.28629874681203,0.3322333744852063,-58.27090133050303,19.69830383687897,0.23839954552534925,0.07973278417646379,0.6974051890065758,0.9406215191518204,3.9325871582378387,0.830594419721538,-18.588893557805452,0.2894874831807024,0.9983944120778494,False
Muscle_Temp2_°C_,IL-12p70,Group_22C vs Group_15C (Reference),-0.567449055359247,0.33318765534775163,-1.7167356249254317,0.581837514206938,0.15839123062241744,-0.016943929664578805,0.10038948281448981,0.7512692850974048,-0.46705957254475716,0.343922659141779,0.11338867704273337,0.6882418194319557,0.9983944120778494,False
Mean_Body_Temp_°C_,sCD163,Group_8C vs Group_22C Contrast,8994.468653683236,0.3336927681457455,-9241.915589199825,27230.8528965663,0.108356115185685,-0.07740302748396388,1486.5566707351065,0.7546233546998589,-7593.240478615575,0.38597361769114613,1401.2281750676614,0.6553523445870018,0.9983944120778494,False
Muscle_Temp1_°C_,MMP-3,Group_8C vs Group_15C (Reference),-687.1818642035714,0.33543176684964426,-2085.446805889632,711.083077482489,0.1316901295499322,-0.04920776012716521,475.6528838318392,0.4311904755311997,-279.26765499475187,0.5660581372083064,-211.52898037173225,0.5769966103271136,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-19,Group_8C vs Group_15C (Reference),12.364208033146282,0.3395488448427091,-13.009566567250085,37.73798263354265,0.19833916910264815,0.031326495999033255,-0.33518921714059097,0.8986404140064553,-2.7993273931949005,0.0923934436508409,12.02901881600569,0.3426327342461293,0.9983944120778494,False
Muscle_Temp1_°C_,MMP-1,Group_8C vs Group_22C Contrast,322.34331493778404,0.34276284840166915,-343.59884659747615,988.2854764730442,0.20250732445453912,0.036363017049234836,67.00841304178219,0.6131980883814303,-211.02277522082431,0.4311462615535884,111.32053971695973,0.5938885516074601,0.9983944120778494,False
Muscle_Temp1_°C_,IL-12p40,Group_22C vs Group_15C (Reference),-5.327844321191691,0.3449437044165645,-16.384510926042367,5.728822283658985,0.18963414913584975,0.020807930205818503,-0.6519544507312856,0.8324804461889511,-5.979798771922976,0.2056496565540229,0.7877644632049638,0.9402321984646895,0.9983944120778494,False
Muscle_Temp2_°C_,IL-26,Group_8C vs Group_22C Contrast,6.797846468188977,0.3474217882948468,-7.382391691673142,20.978084628051096,0.09318837892288567,-0.09573070880151313,-1.4985677680246225,0.7787096754409994,-7.709858233122377,0.25402137680780057,-0.9120117649333996,0.7236897288529591,0.9983944120778494,False
Muscle_Temp3_°C_,sIL-6Ra,Group_22C vs Group_15C (Reference),-548.4161473365622,0.34748478326297916,-1692.5350746581603,595.702779985036,0.09617394864663442,-0.09212314538531663,-3.413069633116158,0.9927758627048276,-551.8292169696783,0.2156862040404448,-242.40505129592356,0.5138192207169126,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-20,Group_22C vs Group_15C (Reference),-12.699769291050362,0.3474912472138726,-39.19468796540545,13.795149383304725,0.21181151638515483,0.0476055822987288,4.137031551046802,0.6547701954116173,-8.56273774000356,0.384955363834822,-3.602320481487565,0.12101058854968727,0.9983944120778494,False
Muscle_Temp2_°C_,IFN-a2,Group_8C vs Group_15C (Reference),6.6614874058058735,0.3480376031116559,-7.251812524619538,20.574787336231285,0.24415725109551545,0.08669001174041457,-6.41797684250605,0.25699492860031625,-3.3851479310071113,0.3538348270228955,0.24351056329982335,0.9546485244553604,0.9983944120778494,False
Muscle_Temp1_°C_,IL-19,Group_22C vs Group_15C (Reference),-2.9502152082916515,0.35236910507237273,-9.16773325675431,3.2673028401710082,0.05635106252291078,-0.1402424661181494,-0.30729094042109073,0.9088735279489303,-3.2575061487127424,0.05389237929642254,0.15533347213006893,0.9882607401733168,0.9983944120778494,False
Muscle_Temp1_°C_,MMP-1,Group_22C vs Group_15C (Reference),-278.0311882626065,0.3525036780769554,-864.1399995284893,308.07762300327624,0.20250732445453912,0.036363017049234836,67.00841304178219,0.6131980883814303,-211.02277522082431,0.4311462615535884,111.32053971695973,0.5938885516074601,0.9983944120778494,False
Mean_Body_Temp_°C_,Pentraxin-3,Group_22C vs Group_15C (Reference),-91.77912005628875,0.35754151285713687,-287.29224955048176,103.73400943790429,0.11606029343248625,-0.06809381210241239,45.99067507742686,0.28684084313524627,-45.78844497886189,0.6106155736178007,-7.678762687549558,0.9262306420114168,0.9983944120778494,False
Muscle_Temp1_°C_,IL-28A_per_IFN-lambda2,Group_8C vs Group_22C Contrast,4.8156941018169,0.3601275140474014,-5.498514290029471,15.129902493663272,0.2157726602180453,0.05239196443013816,0.07538636796840188,0.9839370888219064,-4.638704828474503,0.2929460704612077,0.17698927334239778,0.9508286929970369,0.9983944120778494,False
Mean_Body_Temp_°C_,sCD163,Group_22C vs Group_15C (Reference),-9079.797149350681,0.36228963625432353,-28614.22380861231,10454.629509910948,0.108356115185685,-0.07740302748396388,1486.5566707351065,0.7546233546998589,-7593.240478615575,0.38597361769114613,1401.2281750676614,0.6553523445870018,0.9983944120778494,False
Muscle_Temp2_°C_,Osteocalcin,Group_8C vs Group_22C Contrast,428.25286984196885,0.3669394458115134,-502.0907625702363,1358.596502254174,0.08183693922435886,-0.10944703177056625,-99.78061625779078,0.8102840651182848,-280.2305838021915,0.39710313292458643,148.02228603977733,0.6635670880568001,0.9983944120778494,False
Muscle_Temp3_°C_,Osteopontin,Group_8C vs Group_22C Contrast,3885.8155234114583,0.36990375138985265,-4608.209210874169,12379.840257697086,0.15925567917451022,-0.015899387664133346,-1860.771926046961,0.5134259249312945,-5144.288996715056,0.17092233373983157,-1258.4734733035978,0.5601453431075694,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-12p40,Group_8C vs Group_15C (Reference),-8.807508677416486,0.3716108849759887,-28.128351070759376,10.513333715926404,0.1682944400098778,-0.004977551654731016,9.300605512876947,0.20156419060065955,-5.1834931145401875,0.6689206744963672,0.49309683546046124,0.9408358166960624,0.9983944120778494,False
Muscle_Temp2_°C_,APRIL_per_TNFSF13,Group_8C vs Group_22C Contrast,4379.943668022574,0.3724576147781493,-5245.449924193717,14005.337260238864,0.12683481321171786,-0.05507460070250758,-495.3474933958812,0.8743016487281485,-1762.7211407770503,0.5539012796661529,2617.2225272455235,0.5027136028274439,0.9983944120778494,False
Muscle_Temp3_°C_,MMP-1,Group_8C vs Group_15C (Reference),238.6889591532513,0.37335187493187827,-286.82808616049203,764.2060044669946,0.17656791983588516,0.005019569801694601,-40.511612696584436,0.7939694893733813,-133.76858048423867,0.7374138149000398,198.17734645666684,0.36484541802759374,0.9983944120778494,False
Core_Temp_°C_,IL-19,Group_8C vs Group_15C (Reference),-36.72684191270308,0.37368709520867527,-117.64438897706988,44.19070515166372,0.08054684386014199,-0.11100589700232844,4.334930053237255,0.520030699088344,-3.638949260518853,0.5942935337964481,-32.39191185946582,0.42646621719101985,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-10,Group_8C vs Group_15C (Reference),-2.2512031615400674,0.37421450610087514,-7.21659142198591,2.714185098905776,0.14833343503417729,-0.029097099333702303,2.262788458969908,0.31476684018733536,-1.6567964069629117,0.5502587201905396,0.011585297429840491,0.9920487757651821,0.9983944120778494,False
Mean_Body_Temp_°C_,TSLP,Group_8C vs Group_22C Contrast,-22.521480716043293,0.3755154483437648,-72.33261563969708,27.289654207610504,0.23839954552534925,0.07973278417646379,0.6974051890065758,0.9406215191518204,3.9325871582378387,0.830594419721538,-18.588893557805452,0.2894874831807024,0.9983944120778494,False
Muscle_Temp3_°C_,IL-35,Group_22C vs Group_15C (Reference),28.368481277093434,0.3762398733994451,-34.46869297227815,91.20565552646501,0.08427058493108897,-0.10650637654160078,-6.729386084143362,0.6787521181382272,21.639095192950073,0.4336612098643773,-2.165202108963082,0.8868722814903525,0.9983944120778494,False
Mean_Skin_Temp_°C_,Chitinase_3-like1,Group_8C vs Group_22C Contrast,232.94319706286646,0.3766170471995126,-283.4515213453093,749.3379154710423,0.09318108416192827,-0.09573952330433655,73.58992813563641,0.7830843268647786,-165.88584415588934,0.4825764330488673,67.05735290697712,0.5652977676884174,0.9983944120778494,False
Mean_Body_Temp_°C_,sTNF-R1,Group_22C vs Group_15C (Reference),-149.11254042313664,0.3773310215926684,-480.15813353019763,181.93305268392436,0.1108397478735359,-0.07440197131947746,109.58090632334239,0.051410833555495236,-39.531634099794246,0.8039654946582155,18.61360726159276,0.921155367501389,0.9983944120778494,False
Mean_Body_Temp_°C_,Chitinase_3-like1,Group_8C vs Group_22C Contrast,674.5042667280743,0.37943318160672734,-829.6104880040236,2178.619021460172,0.1925644482108082,0.02434870825472668,858.3846492268168,0.2624190587669557,-622.7992206762593,0.21127654459718404,51.705046051814975,0.929413240554277,0.9983944120778494,False
Core_Temp_°C_,IL-20,Group_8C vs Group_15C (Reference),26.64399155471156,0.3854187547709347,-33.52184702978017,86.80983013920329,0.16947885749283276,-0.0035463805294937423,-2.5582381519776605,0.9291045187933291,-3.0834916136599397,0.9605527881467988,24.0857534027339,0.02506174838972175,0.9983944120778494,False
Muscle_Temp3_°C_,MMP-3,Group_8C vs Group_15C (Reference),-499.68213906328185,0.3875378695370474,-1633.080042683826,633.7157645572623,0.036391586884148786,-0.16436016584832025,153.77001504576728,0.7190015209965384,-28.637234083491336,0.9780581929495076,-345.91212401751454,0.37454512617217395,0.9983944120778494,False
Muscle_Temp1_°C_,IL-11,Group_8C vs Group_22C Contrast,0.4236835998167669,0.39608293942000206,-0.554849271993983,1.4022164716275167,0.2585145080249175,0.10403836386344201,-0.09087626630574572,0.7472406524384987,-0.4373143588405449,0.2129493342158364,-0.013630759023778014,0.9693647707615289,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-19,Group_8C vs Group_22C Contrast,44.44794741255323,0.39723262198042597,-58.458566305191695,147.35446113029815,0.20684362193213723,0.04160270983466585,1.8901384432920048,0.7572573152749558,-4.980959455195972,0.09248910116378672,39.46698795735726,0.4515084889320744,0.9983944120778494,False
Muscle_Temp3_°C_,IFN-a2,Group_22C vs Group_15C (Reference),7.364446483618704,0.3977730110398142,-9.705043493828292,24.4339364610657,0.27318311629496594,0.12176293218975054,-8.13041371829691,0.03465102371604307,-0.7659672346782065,0.921896961853941,1.0673996175908336,0.791197419778032,0.9983944120778494,False
Core_Temp_°C_,IL-35,Group_8C vs Group_22C Contrast,-76.92409088632292,0.3985673137933313,-255.5243110337887,101.67612926114288,0.14329484701202522,-0.03518539319380287,33.091991928139265,0.3039612684488715,57.13531627920693,0.4031616039506485,-19.788774607115982,0.742653181109336,0.9983944120778494,False
Mean_Body_Temp_°C_,IL-29_per_IFN-lambda1,Group_8C vs Group_22C Contrast,-32.54015574310799,0.4006078687735375,-108.4187588732634,43.338447387047424,0.15219388008126522,-0.024432394901804377,39.21845370765411,0.3909194979469296,16.71912978308485,0.45627305598330703,-15.821025960023142,0.6159953400605498,0.9983944120778494,False
Mean_Body_Temp_°C_,Chitinase_3-like1,Group_8C vs Group_15C (Reference),-806.6796031750018,0.4022119198035615,-2694.1162268994503,1080.757020549447,0.1925644482108082,0.02434870825472668,858.3846492268168,0.2624190587669557,-622.7992206762593,0.21127654459718404,51.705046051814975,0.929413240554277,0.9983944120778494,False
Mean_Skin_Temp_°C_,Osteopontin,Group_8C vs Group_22C Contrast,1903.8684765708363,0.405330368645732,-2580.4559524071797,6388.192905548853,0.08121692528591617,-0.11019621527951795,1411.538979899303,0.6607828113869572,-840.6567756479642,0.6880745853609576,1063.2117009228723,0.24880942526548644,0.9983944120778494,False
Core_Temp_°C_,IL-19,Group_22C vs Group_15C (Reference),-7.973879313756108,0.4060053308804443,-26.782028172913243,10.834269545401028,0.08054684386014199,-0.11100589700232844,4.334930053237255,0.520030699088344,-3.638949260518853,0.5942935337964481,-32.39191185946582,0.42646621719101985,0.9983944120778494,False
Muscle_Temp3_°C_,IL-10,Group_8C vs Group_22C Contrast,1.6082711489762733,0.40915702821144584,-2.210841427595748,5.427383725548294,0.17929517361432834,0.008315001450646786,0.18368758629784923,0.8303916420987383,-2.112353988616446,0.2463377003542524,-0.504082839640173,0.4653208400788158,0.9983944120778494,False
Mean_Body_Temp_°C_,Osteocalcin,Group_22C vs Group_15C (Reference),-810.8525945380065,0.4110743375314744,-2744.226302316989,1122.5211132409759,0.06431298532637753,-0.13062180939729373,437.6630930690802,0.5500530504703258,-373.1895014689263,0.5723183837670547,6.514026554136535,0.9888387166419048,0.9983944120778494,False
Mean_Skin_Temp_°C_,MMP-3,Group_8C vs Group_22C Contrast,532.2577561974584,0.412573039790621,-740.9400112265274,1805.4555236214442,0.08668058486558317,-0.10359429328742031,470.6315494990784,0.21997354238001787,-316.1814391644544,0.6147387910236586,216.07631703300407,0.1913178661808419,0.9983944120778494,False
Mean_Body_Temp_°C_,sCD30_per_TNFRSF8,Group_8C vs Group_15C (Reference),-16.230365058240167,0.41500646540168085,-55.25667367237683,22.795943555896493,0.10899842273019988,-0.07662690586767518,21.852021117937745,0.1645954727693324,-4.942286654707516,0.8669087229310162,5.621656059697578,0.6454067997566015,0.9983944120778494,False
Muscle_Temp1_°C_,IL-28A_per_IFN-lambda2,Group_22C vs Group_15C (Reference),-4.714091196442904,0.41520175972729545,-16.05398474076889,6.625802347883079,0.2157726602180453,0.05239196443013816,0.07538636796840188,0.9839370888219064,-4.638704828474503,0.2929460704612077,0.17698927334239778,0.9508286929970369,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-10,Group_8C vs Group_15C (Reference),-1.0433423383051403,0.41683448180473515,-3.561940223811345,1.4752555472010642,0.2057081995071568,0.04023074107114788,1.153080031463609,0.36370436444360976,-1.4430233278573155,0.48447874929403856,0.1097376931584686,0.5821561795699373,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-26,Group_8C vs Group_22C Contrast,5.404571244813241,0.41705107932442664,-7.648212502292388,18.45735499191887,0.04397643701552134,-0.1551951386062449,2.040916004460312,0.7992489991193666,-4.537657721767854,0.484317042813768,0.8669135230453875,0.5636447732512466,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-20,Group_8C vs Group_15C (Reference),-7.739352032534367,0.41718786530728513,-26.436098834681083,10.95739476961235,0.21181151638515483,0.0476055822987288,4.137031551046802,0.6547701954116173,-8.56273774000356,0.384955363834822,-3.602320481487565,0.12101058854968727,0.9983944120778494,False
Muscle_Temp3_°C_,APRIL_per_TNFSF13,Group_8C vs Group_15C (Reference),3165.759230859994,0.41894895056084924,-4511.078835648013,10842.597297368002,0.11710439804935457,-0.06683218569036309,-492.1874207674761,0.8252329259247048,1515.3519438448516,0.7354199494921254,2673.5718100925183,0.40648304584231454,0.9983944120778494,False
Core_Temp_°C_,APRIL_per_TNFSF13,Group_8C vs Group_22C Contrast,-10520.77029654808,0.419588622975962,-36068.79627737237,15027.255684276208,0.2293326875829409,0.0687769974960536,12635.214096870292,0.21259164044717593,6017.4827178213,0.6049041081079647,-4503.28757872678,0.4440628677080043,0.9983944120778494,False
Mean_Skin_Temp_°C_,TSLP,Group_22C vs Group_15C (Reference),-6.256249959574517,0.4206526129174629,-21.483101789815294,8.970601870666258,0.2092788901860384,0.044545325641463074,2.884610643909635,0.5584185999647364,-3.3716393156648823,0.5744656396472592,-4.952581706101347,0.4206945021690427,0.9983944120778494,False
Mean_Body_Temp_°C_,sCD30_per_TNFRSF8,Group_22C vs Group_15C (Reference),-26.79430777264526,0.42271021073477555,-92.29765352219752,38.70903797690699,0.10899842273019988,-0.07662690586767518,21.852021117937745,0.1645954727693324,-4.942286654707516,0.8669087229310162,5.621656059697578,0.6454067997566015,0.9983944120778494,False
Muscle_Temp2_°C_,IL-10,Group_8C vs Group_15C (Reference),-0.9610217028810203,0.4240152530957272,-3.317028837168719,1.3949854314066785,0.3442171063905982,0.2075956702219729,0.21711293913079846,0.7832848624222286,-2.3997928010095846,0.00016825810521270412,-0.7439087637502219,0.4118789891734993,0.9983944120778494,False
Mean_Skin_Temp_°C_,sCD163,Group_8C vs Group_22C Contrast,3397.57772510514,0.42415595535115025,-4934.487477134568,11729.642927344848,0.07610691371957001,-0.11637081258885273,75.68310945213022,0.9758980677523129,-2374.0460477017427,0.5541783532265918,1023.5316774033971,0.46506624146979236,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-19,Group_22C vs Group_15C (Reference),-2.4641381760543095,0.42862766642928485,-8.565672798455552,3.637396446346933,0.19833916910264815,0.031326495999033255,-0.33518921714059097,0.8986404140064553,-2.7993273931949005,0.0923934436508409,12.02901881600569,0.3426327342461293,0.9983944120778494,False
Core_Temp_°C_,Osteocalcin,Group_22C vs Group_15C (Reference),-1047.7210058240503,0.4311833824406157,-3656.4332411212654,1560.9912294731648,0.125448994537269,-0.056749131600799974,668.9032379714316,0.40616375614312183,-378.81776785261866,0.7207527258946818,-1093.0113795478865,0.0801383627986949,0.9983944120778494,False
Mean_Body_Temp_°C_,IFN-y,Group_22C vs Group_15C (Reference),-8.561627155711308,0.43144116026047374,-29.891086288686502,12.767831977263883,0.13807260415620215,-0.04149560331125568,4.364320064043866,0.01082029004774269,-4.197307091667442,0.6961249385561372,-1.1378186590530115,0.46438433047031147,0.9983944120778494,False
Mean_Body_Temp_°C_,APRIL_per_TNFSF13,Group_8C vs Group_22C Contrast,-5941.359362903246,0.43235288195412114,-20772.591501288385,8889.872775481892,0.18173787544326014,0.011266599493939378,8244.029245226597,0.21009612626325702,4640.693241052326,0.47270467850277065,-1300.6661218509198,0.7410700368945424,0.9983944120778494,False
Mean_Skin_Temp_°C_,TWEAK_per_TNFSF12,Group_22C vs Group_15C (Reference),-25.947410381802037,0.4334494665933739,-90.87250208440628,38.97768132080221,0.10910139428691068,-0.07650248190331621,6.226032304492439,0.8192192565770955,-19.7213780773096,0.2953784271349418,13.614338347318707,0.2571516069548978,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-29_per_IFN-lambda1,Group_22C vs Group_15C (Reference),-20.633690348178714,0.4336307347055347,-72.28325430505504,31.015873608697607,0.12328801000308232,-0.05936032124627544,9.012538306516907,0.6901548823991395,-11.621152041661807,0.3907277490062149,-4.072101920404544,0.5140116401552426,0.9983944120778494,False
Muscle_Temp1_°C_,sCD30_per_TNFRSF8,Group_22C vs Group_15C (Reference),-11.425185076632408,0.4336443805151169,-40.02517522316908,17.174805069904266,0.11169971353641273,-0.07336284614350119,4.277522281480309,0.569549872591463,-7.147662795152099,0.5675826279845873,0.060909028629471784,0.9973883923176097,0.9983944120778494,False
Muscle_Temp1_°C_,APRIL_per_TNFSF13,Group_22C vs Group_15C (Reference),-3415.714329816057,0.4344951608314681,-11981.911450136187,5150.482790504073,0.16668265904657564,-0.006925120318721056,1739.915682810481,0.5408829905328474,-1675.7986470055762,0.6134579539893348,2080.6463048365795,0.6219472111861548,0.9983944120778494,False
Mean_Body_Temp_°C_,MMP-3,Group_8C vs Group_22C Contrast,1030.1620100158589,0.4359216256937348,-1561.4451366134076,3621.7691566451253,0.11245932310498252,-0.07244498458147941,1526.8913951500942,0.3067031832006776,-396.7586912352333,0.7416807077197374,633.4033187806256,0.2471562644533667,0.9983944120778494,False
Muscle_Temp3_°C_,IL-12p40,Group_8C vs Group_15C (Reference),7.071030573365077,0.43891125058014446,-10.833844889720224,24.975906036450375,0.170731793173987,-0.0020324165814322726,-4.513103815811814,0.370592779626445,2.3707071166446454,0.8791113856334165,2.557926757553263,0.7370696719259389,0.9983944120778494,False
Core_Temp_°C_,IL-35,Group_8C vs Group_15C (Reference),-52.88076653525525,0.43897013325875656,-186.79976784049344,81.03823476998295,0.14329484701202522,-0.03518539319380287,33.091991928139265,0.3039612684488715,57.13531627920693,0.4031616039506485,-19.788774607115982,0.742653181109336,0.9983944120778494,False
Muscle_Temp1_°C_,BAFF_per_TNFSF13B,Group_22C vs Group_15C (Reference),-211.24910448573314,0.44040510353933304,-747.9122772694004,325.41406829793414,0.07890476427998283,-0.11299007649502069,108.3703014444105,0.5601711057179432,-102.87880304132264,0.6086364375627906,-38.40284290619394,0.8203443537255821,0.9983944120778494,False
Muscle_Temp1_°C_,IL-11,Group_22C vs Group_15C (Reference),-0.3464380925347992,0.4417140422717152,-1.2290643854943974,0.5361882004247991,0.2585145080249175,0.10403836386344201,-0.09087626630574572,0.7472406524384987,-0.4373143588405449,0.2129493342158364,-0.013630759023778014,0.9693647707615289,0.9983944120778494,False
Muscle_Temp1_°C_,Chitinase_3-like1,Group_8C vs Group_15C (Reference),-296.8029833590782,0.4424774702413392,-1054.2388848701696,460.6329181520132,0.16132207712769353,-0.01340249013737016,258.10417287639905,0.4035814524476231,37.526300667891235,0.9098737945546647,-38.698810482679164,0.867561144079146,0.9983944120778494,False
Muscle_Temp3_°C_,IL-29_per_IFN-lambda1,Group_22C vs Group_15C (Reference),32.115462684228554,0.4442903974580066,-50.1691848219379,114.400110190395,0.14683552140011402,-0.0309070783081955,-3.0676790486982566,0.8132052661367188,29.047783635530298,0.46688353381439773,-1.7429608820278089,0.9110091515878063,0.9983944120778494,False
Mean_Skin_Temp_°C_,IL-35,Group_22C vs Group_15C (Reference),-10.29835144185671,0.4499199339638744,-37.01324468098967,16.416541797276253,0.11990052241293991,-0.06345353541769749,19.25384883016875,0.04578636278692467,8.95549738831204,0.3527171766294006,7.4953548999577215,0.6123371348468103,0.9983944120778494,False
Muscle_Temp3_°C_,IL-35,Group_8C vs Group_22C Contrast,-23.804297301913152,0.45057666842039457,-85.64560757627109,38.03701297244478,0.08427058493108897,-0.10650637654160078,-6.729386084143362,0.6787521181382272,21.639095192950073,0.4336612098643773,-2.165202108963082,0.8868722814903525,0.9983944120778494,False
