Physical_Metric,Molecular_Target,Interaction_Contrast,Interaction_Beta,Interaction_P_Value,Interaction_CI_Lower,Interaction_CI_Upper,Model_R2,Model_R2_Adj,Simple_Slope_15C,Simple_Slope_15C_P,Simple_Slope_22C,Simple_Slope_22C_P,Simple_Slope_8C,Simple_Slope_8C_P,FDR_Adjusted_P,Significant_After_FDR
Muscle_Temp1_°C_,"2-Ethyl-3-hydroxypropionic_acid,_di-",Group_22C vs Group_15C (Reference),-1.7378774359632692,0.28232564422829165,-4.906091224395039,1.430336352468501,0.2703154461874352,0.1182978308098176,0.5502245681471484,0.6113056849931077,-1.1876528678161207,0.32244734687122634,0.7893009173479253,0.14041427459332656,0.9985735007953371,False
Muscle_Temp2_°C_,Indole-3-Propionic_Acid,Group_22C vs Group_15C (Reference),0.5922067845098633,0.2823804739249036,-0.48753072754134896,1.6719442965610756,0.08578820073115612,-0.10467259078318625,-0.14006364771268187,0.6831760300715043,0.45214313679718143,0.294090758574602,-0.16326869046718617,0.19345074040807608,0.9985735007953371,False
Mean_Skin_Temp_°C_,Palmitic_Acid,Group_8C vs Group_22C Contrast,0.8824193551710264,0.2842424467889928,-0.7327106127740826,2.4975493231161354,0.5362242948677034,0.43960435629847494,0.28455972647843136,0.31947181658582635,-0.9862598691062698,0.22594103043569858,-0.10384051393524346,0.40642962688227113,0.9985735007953371,False
Muscle_Temp1_°C_,Tyrosine,Group_8C vs Group_15C (Reference),-0.423802429443392,0.2850627245202175,-1.2008141436560023,0.35320928476921826,0.10949250037122393,-0.07602989538477112,0.09527549662394055,0.5913617340397876,0.6506799251487194,0.34187938885975244,-0.32852693281945144,0.35406775215921193,0.9985735007953371,False
Muscle_Temp1_°C_,Palmitic_Acid,Group_22C vs Group_15C (Reference),-0.42958415837275565,0.285994208001941,-1.2187205915461818,0.35955227480067053,0.2328715748758079,0.07305315297493464,-0.004072732572599922,0.9386675574717476,-0.4336568909453556,0.2772598615541799,-0.009113066364139076,0.9612039380531365,0.9985735007953371,False
Mean_Body_Temp_°C_,Phenylalanine,Group_8C vs Group_15C (Reference),-0.30598056156937026,0.2861903370120731,-0.8682888065430082,0.2563276834042677,0.2305882698279783,0.0702941593754739,0.11128432481848748,0.6654827882552199,-0.9567481925276077,0.4907017382318466,-0.19469623675088277,0.12445857689003548,0.9985735007953371,False
Muscle_Temp3_°C_,D---Ribofuranose,Group_22C vs Group_15C (Reference),-4.123719756309699,0.28686637219512734,-11.71262297015975,3.465183457540353,0.1746836274936997,0.0027427165548872257,2.735205221005125,0.07633491265819489,-1.3885145353045738,0.6957915186651484,-0.807663123042341,0.4272673797174362,0.9985735007953371,False
Core_Temp_°C_,Indole-3-Propionic_Acid,Group_8C vs Group_15C (Reference),0.8895635875520972,0.2871936101962238,-0.7486168683541191,2.5277440434583136,0.0401879278100421,-0.15977292056286574,-0.9008856132523864,0.14076889557707917,0.4135884414669113,0.5791078577291733,-0.011322025700289173,0.9841429980121583,0.9985735007953371,False
Muscle_Temp2_°C_,Tyrosine,Group_8C vs Group_22C Contrast,-0.8941292897177057,0.28859375950473287,-2.545537403390323,0.7572788239549116,0.08748861186464096,-0.10261792733022546,0.1957911493485301,0.3394199623355073,0.6049234410919815,0.42327046688244474,-0.2892058486257241,0.4382739301372056,0.9985735007953371,False
Muscle_Temp3_°C_,"1,3-Dioxolane-2-methanol",Group_22C vs Group_15C (Reference),-4.839708622650162,0.2901035188588805,-13.806249352778089,4.126832107477764,0.12672764496157884,-0.05520409567142548,1.803094321559052,0.5128837328441458,-3.0366143010911104,0.40568050698538327,2.3161844400553484,0.3466653572039142,0.9985735007953371,False
Muscle_Temp1_°C_,"9-Hexadecenoic_acid,_Z-",Group_8C vs Group_15C (Reference),-0.5012889842577655,0.2905269351719528,-1.430843964666348,0.4282659961508172,0.1456545674219757,-0.03233406436511266,0.2660022305844423,0.11027662675813495,-0.45721521452546665,0.282413014495831,-0.2352867536733232,0.5962125315218505,0.9985735007953371,False
Core_Temp_°C_,beta-D-Xylopyranose,Group_22C vs Group_15C (Reference),-7.358193593625314,0.2906695712958105,-21.006744387591596,6.290357200340965,0.29874537084890707,0.15265065644242948,10.799157682089062,0.003127919477441523,3.4409640884637476,0.5615760189290193,-7.280198277275877,0.1503652201450021,0.9985735007953371,False
Mean_Skin_Temp_°C_,Ornithine,Group_22C vs Group_15C (Reference),-0.9705449026029233,0.2907548222044204,-2.771105364065868,0.8300155588600214,0.32908298008423054,0.18930860093511193,0.41133511299668124,0.3447818135666155,-0.559209789606242,0.48938840101000514,0.4565419129828187,0.2728201953393401,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glutamic_Acid,Group_8C vs Group_15C (Reference),0.24614433013833367,0.2909795218848974,-0.21071677663990354,0.7030054369165709,0.1136998454526823,-0.07094602007800876,-0.04852668210357611,0.7666719131130031,-0.5399880921688791,0.46743150057534155,0.19761764803475756,0.23414675480526492,0.9985735007953371,False
Muscle_Temp1_°C_,Proline,Group_8C vs Group_15C (Reference),-0.822371312363334,0.2909849835550019,-2.348767313488207,0.7040246887615389,0.08105079300595563,-0.11039695845113684,0.314582441595145,0.5955248717476173,0.5256709610781644,0.4693294418233458,-0.507788870768189,0.3149344454346388,0.9985735007953371,False
Core_Temp_°C_,Campesterol,Group_22C vs Group_15C (Reference),-1.375343810879879,0.2910896572822983,-3.9286609981828065,1.1779733764230482,0.1313049295495885,-0.049673210127580525,1.4754960396712848,0.028424512810381004,0.10015222879140584,0.9284436514806682,1.5027901579556278,0.34540508547224436,0.9985735007953371,False
Muscle_Temp2_°C_,3-OH-Butanoic_Acid,Group_22C vs Group_15C (Reference),-2.3787701105729337,0.29118655568501073,-6.7958289705260935,2.0382887493802255,0.19436902490824481,0.02652923843079591,0.9891402850617804,0.6505603486186406,-1.3896298255111534,0.012673064839754389,0.07737212635445334,0.7674242132853994,0.9985735007953371,False
Muscle_Temp1_°C_,Indole-3-Propionic_Acid,Group_8C vs Group_22C Contrast,-0.5844008450618459,0.2916397685667509,-1.6705949944085488,0.501793304284857,0.1233723515122419,-0.05925840858937437,-0.16264545620952048,0.05672463559364932,0.48241972290929586,0.3758613624413676,-0.10198112215254998,0.31595219695965504,0.9985735007953371,False
Muscle_Temp2_°C_,Dodecanoic_acid,Group_8C vs Group_22C Contrast,2.480010728770219,0.2924504816207404,-2.1372009704884856,7.097222428028923,0.09810176638995827,-0.08979369894546707,-0.6504067187215662,0.5411902156159232,-1.1236846817770214,0.30942812277695686,1.3563260469931975,0.5143897188350319,0.9985735007953371,False
Mean_Body_Temp_°C_,Leucine,Group_22C vs Group_15C (Reference),-4.597626337925746,0.29331420523473184,-13.172526741223193,3.9772740653717005,0.22908849733981118,0.06848193428560523,0.3258154918422243,0.7590016863764426,-4.271810846083522,0.31416962001725013,1.1808602323856792,0.49828876015901913,0.9985735007953371,False
Muscle_Temp3_°C_,Glutamic_Acid,Group_22C vs Group_15C (Reference),0.3652917850861658,0.2934578851522309,-0.3162062135401008,1.0467897837124323,0.05740977975011197,-0.13896318280194797,-0.11408595506563202,0.3780341823495922,0.25120583002053376,0.4363418473583285,-0.2583965027178596,0.48053943091011053,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glyceraldehyde-3-PMOX,Group_8C vs Group_15C (Reference),0.7061928177506845,0.2939761908220696,-0.6127144289452128,2.025100064446582,0.24036807832674745,0.08211142797815318,-0.7226898453234489,0.2535562596540111,-1.333974984003043,0.0014486485147318096,-0.01649702757276439,0.9424289300234774,0.9985735007953371,False
Core_Temp_°C_,Lysine,Group_8C vs Group_15C (Reference),-6.874348156776387,0.29437383408259965,-19.72366906936,5.974972755807226,0.3104234345172304,0.16676165004165344,8.95339104590937,0.15093781602399942,-1.122619212786363,0.8337492294218964,2.0790428891329835,0.30555634963551914,0.9985735007953371,False
Core_Temp_°C_,Butanoic_acid,Group_8C vs Group_15C (Reference),2.8784880232998975,0.2947676076894483,-2.506283282838815,8.26325932943861,0.19803912833679982,0.030963946740299786,1.9373817081525126,0.18853832001026927,1.603933794041361,0.6985810565879906,4.81586973145241,0.037819826417318625,0.9985735007953371,False
Core_Temp_°C_,Glycine,Group_22C vs Group_15C (Reference),-7.309370530355041,0.2960771521423282,-21.02009803412524,6.401356973415156,0.12950339925404142,-0.051850059234699986,6.943467124430638,0.15154685657201056,-0.36590340592440285,0.9422284894045869,1.3688332781474122,0.7559815458441712,0.9985735007953371,False
Muscle_Temp3_°C_,Glutamic_Acid,Group_8C vs Group_22C Contrast,-0.5096023327383934,0.29654400137239145,-1.466443118560795,0.4472384530840082,0.05740977975011197,-0.13896318280194797,-0.11408595506563202,0.3780341823495922,0.25120583002053376,0.4363418473583285,-0.2583965027178596,0.48053943091011053,0.9985735007953371,False
Mean_Body_Temp_°C_,2-Keto-3-methylvaleric_acid,Group_8C vs Group_15C (Reference),-3.1593947771819875,0.2971480038518558,-9.098858379519452,2.780068825155477,0.2975434853509653,0.15119837813241643,3.136527753843528,0.20322515027548393,-4.27516686922731,0.0007397731592992951,-0.022867023338459358,0.9896493397515684,0.9985735007953371,False
Mean_Skin_Temp_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_22C Contrast,0.4064814469674009,0.3007991682847483,-0.3634879854642287,1.1764508793990305,0.04447868892152573,-0.15458825088648975,-0.4328737529675053,0.2562635802560145,-0.37865445785162316,0.31652428448770564,0.027826989115777745,0.7944744054947785,0.9985735007953371,False
Core_Temp_°C_,1-Monopalmitin,Group_22C vs Group_15C (Reference),-2.9751234125345483,0.3014327356188017,-8.617979626052485,2.6677328009833885,0.26798339662414905,0.11547993758751351,4.220379128026064,0.11355243728897975,1.2452557154915156,0.25083233294490936,1.3245834309263183,0.6959484206932829,0.9985735007953371,False
Core_Temp_°C_,Serine,Group_22C vs Group_15C (Reference),-5.7643072351073315,0.3022892983253105,-16.716740344671408,5.188125874456743,0.309767986641865,0.16596965052558688,0.3069437746374171,0.8531364496005532,-5.457363460469915,0.3064664871112759,0.8284582150904161,0.6653070379513921,0.9985735007953371,False
Mean_Skin_Temp_°C_,Aminomalonic_acid,Group_8C vs Group_15C (Reference),-3.039375902714841,0.30247083565326227,-8.81649042741426,2.737738621984579,0.4285883310082198,0.30954423330159897,3.3005021172350237,0.2587925159602501,-2.4613320903684444,0.02918663939601851,0.2611262145201829,0.49393460411739176,0.9985735007953371,False
Muscle_Temp2_°C_,Ascorbic_Acid,Group_8C vs Group_15C (Reference),-2.910119958562065,0.30508718378397004,-8.471560147738451,2.6513202306143206,0.15392022593731824,-0.02234639365907376,2.0399047981506633,0.34417845319692253,0.12112915702515892,0.851951715637437,-0.8702151604114019,0.6370247022466033,0.9985735007953371,False
Mean_Skin_Temp_°C_,Oleic_Acid,Group_8C vs Group_22C Contrast,1.0424901216541147,0.3056118889909367,-0.9519797360990325,3.036959979407262,0.17775660994473774,0.006455903683224795,0.03683758102021978,0.9476206774882808,-0.7917436415574222,0.337963811906282,0.25074648009669254,0.6728844424839984,0.9985735007953371,False
Core_Temp_°C_,Ornithine,Group_22C vs Group_15C (Reference),-2.049834011282296,0.3069551231042703,-5.982366446001922,1.8826984234373305,0.24903829500541363,0.09258793979820823,2.2213850085729527,0.1944197225117621,0.1715509972906566,0.8697879289463177,-1.830440791936594,0.4564311312707714,0.9985735007953371,False
Muscle_Temp2_°C_,Oleic_Acid,Group_8C vs Group_22C Contrast,1.5485179715021626,0.3074674022408861,-1.425460203425938,4.522496146430264,0.2226646729117735,0.06071981310172636,-0.43499627286038844,0.335231193366885,-0.781736499402297,0.05807250872990366,0.7667814720998658,0.599496892848558,0.9985735007953371,False
Muscle_Temp2_°C_,N-Acetylglutamine,Group_8C vs Group_15C (Reference),-3.244629650091654,0.3080921078582306,-9.483982082167156,2.994722781983848,0.19654097689633498,0.02915368041640487,1.2518389368152236,0.5121369640493135,0.6930207340080893,0.6881628493959833,-1.9927907132764304,0.43397038931227927,0.9985735007953371,False
Core_Temp_°C_,Doconexent,Group_8C vs Group_15C (Reference),-2.5843733998404215,0.31145968076987485,-7.5887789620540085,2.4200321623731655,0.12664496077926868,-0.05530400572505023,1.5075727772407361,0.14520799290568545,-1.3560066940341498,0.4406479623099,-1.0768006225996853,0.6445672723279225,0.9985735007953371,False
Muscle_Temp2_°C_,Lactic_Acid,Group_8C vs Group_15C (Reference),3.653144218267598,0.3142789105070044,-3.4621732729955967,10.768461709530794,0.28615889289976093,0.13744199558721115,0.12362880471023255,0.9637911977120781,0.6130342000167692,0.5899592484607077,3.7767730229778307,0.11565895937656934,0.9985735007953371,False
Muscle_Temp2_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_22C Contrast,0.9578475069281644,0.3144080082196218,-0.9083073416520282,2.824002355508357,0.3116288540774579,0.16821819867692833,0.4768001466341914,0.6597496109252925,0.35877807721370053,0.25235533192960435,1.316625584141865,0.14306663008521814,0.9985735007953371,False
Core_Temp_°C_,Lactic_Acid,Group_22C vs Group_15C (Reference),7.521434200986931,0.3157734711321981,-7.173559117497845,22.216427519471708,0.11436162969331087,-0.07014636412058262,-3.826487549632717,0.5615205788037121,3.6949466513542144,0.3012537008922713,0.051199487621337525,0.9932957429548526,0.9985735007953371,False
Mean_Skin_Temp_°C_,1-Ethyl-1-tetradecyloxy-1-silacyclohexane,Group_8C vs Group_15C (Reference),1.889588571400345,0.31577701065492203,-1.8022199031797586,5.581397045980449,0.25623266223878816,0.10128113353853574,-2.647721992670104,0.14596251681279782,1.4290943426573621,0.33898686335986317,-0.758133421269759,0.11526285700367755,0.9985735007953371,False
Muscle_Temp2_°C_,1-Ethyl-1-tetradecyloxy-1-silacyclohexane,Group_8C vs Group_15C (Reference),2.1627296558069338,0.315914762454545,-2.063934738967796,6.3893940505816635,0.22364275859483262,0.06190166663542285,-2.831659803824106,0.14084175719059838,0.9807519966708824,0.33672606580417175,-0.6689301480171723,0.49326412122021623,0.9985735007953371,False
Mean_Body_Temp_°C_,"D-Arabinose,_tetrakis",Group_22C vs Group_15C (Reference),7.563246000098145,0.31719498687598824,-7.256905646284258,22.383397646480546,0.13844155303083883,-0.04104979008773646,-8.923612028082543,0.1756253407928542,-1.3603660279843979,0.7138431387035853,-2.1836267561509413,0.6358982497455083,0.9985735007953371,False
Muscle_Temp2_°C_,Proline,Group_8C vs Group_15C (Reference),-1.6505208615739795,0.31753117502745143,-4.886957717107865,1.5859159939599068,0.10343976311432368,-0.0833436195701922,1.11376931467502,0.47926537498086375,0.3214358436113385,0.7424391228937859,-0.5367515468989594,0.2814903669332778,0.9985735007953371,False
Muscle_Temp1_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_22C Contrast,0.9773433996396257,0.31794914472810054,-0.9407792602212912,2.8954660595005426,0.35500019311145525,0.22062523334300843,0.41382652525793284,0.22652996311109586,0.26189777018013854,0.4297725054193666,1.2392411698197643,0.1783140812059396,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glycolic_acid,Group_8C vs Group_22C Contrast,-1.73674870767361,0.3185883773941819,-5.149776563568466,1.6762791482212456,0.19802110226045255,0.03094216523138027,-1.3742811115465758,0.6942971790643628,2.3995700369014847,0.1553139266353829,0.6628213292278748,0.11900900849423901,0.9985735007953371,False
Muscle_Temp1_°C_,Nonanoic_acid,Group_22C vs Group_15C (Reference),-1.4816933608806804,0.3200960732714958,-4.402523162236178,1.439136440474817,0.24635354652259467,0.08934386871480193,0.5730174284560772,0.4868831597952351,-0.9086759324246032,0.4642583971971357,-0.7988771884799921,0.19516533957505255,0.9985735007953371,False
Muscle_Temp3_°C_,Glycolic_acid,Group_8C vs Group_15C (Reference),-2.822683812506891,0.32041086481362624,-8.390599582069854,2.745231957056071,0.13132658664607755,-0.0496470411359895,1.5225398839543154,0.5485184448425132,0.7856251597703008,0.7459425154122752,-1.3001439285525758,0.3086079099583068,0.9985735007953371,False
Mean_Skin_Temp_°C_,Serine,Group_22C vs Group_15C (Reference),-2.60868817940866,0.320798513091926,-7.758608270258065,2.5412319114407453,0.3267192907112635,0.18645247627611006,0.15724869979359415,0.7706842946324711,-2.4514394796150656,0.3404473977411975,-0.10293251902026371,0.6873837250841528,0.9985735007953371,False
Muscle_Temp2_°C_,"9-Hexadecenoic_acid,_Z-",Group_22C vs Group_15C (Reference),-0.8218386346328216,0.3208983703110686,-2.4445993718074948,0.8009221025418517,0.16055915353734107,-0.014324356142379369,0.6614434155260468,0.1943691907082027,-0.1603952191067748,0.805819500558062,-0.5483852333293772,0.34436602151326534,0.9985735007953371,False
Mean_Body_Temp_°C_,Oleic_Acid,Group_8C vs Group_15C (Reference),1.7806288056513018,0.3212683685122111,-1.7379995091479943,5.299257120450598,0.18590710247023678,0.016304415484869494,-0.6232927349043452,0.47484787729619105,-1.1221493681709365,0.30000190464335064,1.1573360707469567,0.4607794318945828,0.9985735007953371,False
Mean_Skin_Temp_°C_,Leucine,Group_8C vs Group_22C Contrast,2.6792240140274695,0.3214262580168432,-2.61690684771295,7.975354875767889,0.2575540290252324,0.10287778507215584,0.6834164523497925,0.2718586582272974,-2.393279315780062,0.3704970551032951,0.28594469824740776,0.4739730012151271,0.9985735007953371,False
Mean_Body_Temp_°C_,Campesterol,Group_8C vs Group_15C (Reference),-1.1470689183774554,0.32322749488473534,-3.4229409383887393,1.1288031016338285,0.12923241750188086,-0.052177495518560546,0.681353175447809,0.4914481969332427,1.0131813879529719,0.3621247097270244,-0.46571574292964635,0.44240526870132246,0.9985735007953371,False
Muscle_Temp2_°C_,Palmitic_Acid,Group_8C vs Group_22C Contrast,0.42660311925787175,0.3247738667167312,-0.42253497918956184,1.2757412177053054,0.2582227795061819,0.10368585856996981,0.07289402028037156,0.7810851064451909,-0.5255421474510782,0.15704408380884471,-0.09893902819320649,0.6573916420448942,0.9985735007953371,False
Mean_Skin_Temp_°C_,Valine,Group_8C vs Group_15C (Reference),1.5501050210669767,0.3262097090965129,-1.5444367491752395,4.644646791309193,0.33271774757566064,0.19370061165392327,-1.506454906289396,0.33945957692417494,-1.4628268570719556,0.511548476780251,0.04365011477758074,0.5649602327896726,0.9985735007953371,False
Core_Temp_°C_,2-Aminoheptanedioic_acid,Group_8C vs Group_22C Contrast,-7.6650456198160635,0.3263126921471924,-22.970647053179007,7.640555813546881,0.13752440097011365,-0.042158015494445866,-1.881378756209777,0.6593354911636118,5.899318253602119,0.20212260484798472,-1.7657273662139448,0.7789944899952987,0.9985735007953371,False
Muscle_Temp2_°C_,"1,5-Anhydrohexitol",Group_8C vs Group_15C (Reference),2.867495791614692,0.32731259869897,-2.8700760173078823,8.605067600537266,0.12246586826567141,-0.060353742512313735,-1.173570138898396,0.5630291212272553,0.06310713507592092,0.9362884936612748,1.693925652716296,0.4220821339556948,0.9985735007953371,False
Muscle_Temp3_°C_,2-Keto-3-methylvaleric_acid,Group_8C vs Group_15C (Reference),-1.4703318639770986,0.32742451996801814,-4.412999386546556,1.4723356585923586,0.05360210683292166,-0.14356412091021964,0.751049627107961,0.4562794183568196,-0.4032168665043978,0.8543340748933397,-0.7192822368691376,0.5179546856297708,0.9985735007953371,False
Muscle_Temp2_°C_,Alanine,Group_8C vs Group_22C Contrast,1.826739605545499,0.32749029814069675,-1.829793483719806,5.483272694810804,0.12324615417398255,-0.05941089703977109,1.0509166245865589,0.2616488963670477,-1.2756701376715744,0.47682383799402794,0.5510694678739245,0.28445329183587154,0.9985735007953371,False
Muscle_Temp2_°C_,2-Aminoadipic_acid,Group_22C vs Group_15C (Reference),1.8127663609539026,0.3278783113964858,-1.8186419359486243,5.444174657856429,0.07395862714942025,-0.11896665886111712,-0.7009985042663441,0.5624556391222839,1.1117678566875586,0.4280710906517533,0.5830116479856174,0.5656408641050414,0.9985735007953371,False
Muscle_Temp2_°C_,Methionine,Group_8C vs Group_15C (Reference),-0.687191747536812,0.32833589742033453,-2.065105478045835,0.6907219829722108,0.1195182558178105,-0.06391544088681234,0.27734705382969815,0.4348929432647295,-0.05286328424444986,0.9437617707263879,-0.40984469370711385,0.4993431435301465,0.9985735007953371,False
Muscle_Temp3_°C_,"R*,R*-2,3-Dihydroxybutanoic_acid",Group_8C vs Group_15C (Reference),-1.9490312608351197,0.32983724514751356,-5.869256406828699,1.9711938851584592,0.2059763713424133,0.040554782038749515,1.8592616925156016,0.18537843286691458,1.2363735696257832,0.2999526208458958,-0.0897695683195181,0.9497585101066559,0.9985735007953371,False
Muscle_Temp2_°C_,"R*,R*-2,3-Dihydroxybutanoic_acid",Group_8C vs Group_15C (Reference),-1.7603179157919193,0.32998184587589163,-5.30202929731743,1.7813934657335917,0.22534306098778967,0.06395619869357927,2.2646762270875347,0.0917117635030555,0.43766544400791974,0.6673715061059715,0.5043583112956154,0.6765911698641083,0.9985735007953371,False
Mean_Skin_Temp_°C_,"11-Eicosenoic_acid,_E-",Group_8C vs Group_22C Contrast,-0.7202630009936084,0.3301685039933056,-2.169998482786654,0.7294724807994373,0.1335308377807095,-0.04698357101497597,-0.2675239484275961,0.6675030340327238,0.5391509370801096,0.4160111922545826,-0.18111206391349877,0.5810425310254264,0.9985735007953371,False
Muscle_Temp3_°C_,Glycerol,Group_22C vs Group_15C (Reference),4.341640060340758,0.3309527971785886,-4.411176964669103,13.09445708535062,0.07718015053131888,-0.11507398477465625,-0.6247094043395832,0.7917766653120745,3.716930656001175,0.3263936875859925,-0.5663461676658481,0.8724892199346668,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glycolic_acid,Group_22C vs Group_15C (Reference),3.7738511484480606,0.33110862513606487,-3.8367463223876452,11.384448619283766,0.19802110226045255,0.03094216523138027,-1.3742811115465758,0.6942971790643628,2.3995700369014847,0.1553139266353829,0.6628213292278748,0.11900900849423901,0.9985735007953371,False
Muscle_Temp3_°C_,Phenylalanine,Group_22C vs Group_15C (Reference),0.35207394105872647,0.33113186872692835,-0.3579757512554095,1.0621236333728623,0.0939476054918621,-0.09481331003066651,-0.07846847914990034,0.24766317093491585,0.2736054619088261,0.44197993602927177,0.03257486685465076,0.824523988521948,0.9985735007953371,False
Muscle_Temp3_°C_,Methionine,Group_8C vs Group_22C Contrast,-1.043930715660966,0.33129195925312466,-3.150027386799641,1.0621659554777088,0.13838820782738226,-0.041114248875246284,0.16384591095945708,0.6679030125786062,0.5342472639336551,0.5318420912159203,-0.5096834517273111,0.43400622214704154,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glutamic_Acid,Group_8C vs Group_22C Contrast,0.7376057402036367,0.33269725575328113,-0.754821551512554,2.2300330319198274,0.1136998454526823,-0.07094602007800876,-0.04852668210357611,0.7666719131130031,-0.5399880921688791,0.46743150057534155,0.19761764803475756,0.23414675480526492,0.9985735007953371,False
Muscle_Temp2_°C_,Oxalic_acid,Group_8C vs Group_22C Contrast,2.2952845146181953,0.3332012355608274,-2.353700659086488,6.944269688322878,0.4452153657746978,0.3296352336444265,0.08677517040159634,0.9710946099972435,0.8743155057056798,0.670134243242215,3.169600020323875,0.007667040609882658,0.9985735007953371,False
Muscle_Temp2_°C_,Glycine,Group_22C vs Group_15C (Reference),-2.62381061463466,0.3345584254000411,-7.953053260064799,2.7054320307954796,0.1630182539800168,-0.011352943107479696,2.9435307694629382,0.14873090412144782,0.3197201548282784,0.8589787132189037,-0.5876216544151935,0.5692070850249968,0.9985735007953371,False
Muscle_Temp3_°C_,Ascorbic_Acid,Group_8C vs Group_15C (Reference),-2.9312000505646854,0.3347763968742339,-8.88746935376182,3.0250692526324485,0.17185911418374666,-0.0006702370279727532,1.1640570828943917,0.664423089981026,-0.9876515031874964,0.44383818623524673,-1.7671429676702937,0.2154547720547968,0.9985735007953371,False
Core_Temp_°C_,Cholesterol,Group_8C vs Group_22C Contrast,1.6963712185297382,0.33556250177976843,-1.7563708808136262,5.149113317873103,0.10142598325647123,-0.08577693689843047,-0.07130805720431989,0.9710102955853792,-1.145149422364766,0.4533927819490988,0.5512217961649721,0.530022558599565,0.9985735007953371,False
Muscle_Temp1_°C_,Palmitic_Acid,Group_8C vs Group_22C Contrast,0.4245438245812165,0.3356132255496076,-0.4396503934484645,1.2887380426108974,0.2328715748758079,0.07305315297493464,-0.004072732572599922,0.9386675574717476,-0.4336568909453556,0.2772598615541799,-0.009113066364139076,0.9612039380531365,0.9985735007953371,False
Muscle_Temp2_°C_,1-Monooleoylglycerol,Group_8C vs Group_15C (Reference),1.525200351212084,0.33741728933604564,-1.5910276187394057,4.641428321163573,0.09317416716784377,-0.09574788133885548,-1.0160659911149352,0.4799151602197186,-0.2728929223426584,0.8364608012925034,0.5091343600971487,0.4524672465013957,0.9985735007953371,False
Mean_Body_Temp_°C_,Cholesterol,Group_8C vs Group_22C Contrast,2.1011958839415166,0.33745491731651,-2.192296245437228,6.394688013320261,0.13239061622161774,-0.048361338732211934,0.0716193893240424,0.9588750966628203,-1.874132159198345,0.39005185679286924,0.2270637247431716,0.2804389374098806,0.9985735007953371,False
Muscle_Temp3_°C_,Arachidonic_acid1,Group_8C vs Group_15C (Reference),1.1826467729746173,0.33785658799708984,-1.235887717015728,3.6011812629649627,0.06654384092412846,-0.12792619221667811,-1.0242176959166471,0.2126296535355381,-0.4965030076359669,0.5377200374173592,0.15842907705797016,0.8633547096450247,0.9985735007953371,False
Mean_Skin_Temp_°C_,"1,3-Dioxolane-2-methanol",Group_8C vs Group_15C (Reference),-2.229074842105739,0.33827051433299404,-6.791481705415098,2.3333320212036193,0.1615620109620891,-0.013112570087475683,0.8791877801136284,0.6748781903223542,2.7658425850181936,0.16594760438704492,-1.3498870619921108,0.18253201669595054,0.9985735007953371,False
Muscle_Temp1_°C_,2-OH-Butanoic_Acid,Group_22C vs Group_15C (Reference),0.8260417115183118,0.33827463439414873,-0.8646913437089303,2.516774766745554,0.22884318027937034,0.06818550950423918,-0.7199329026374474,0.1539480997017202,0.10610880888086449,0.8794117580277936,0.4162453523548352,0.451871239070746,0.9985735007953371,False
Core_Temp_°C_,"11-Eicosenoic_acid,_E-",Group_8C vs Group_15C (Reference),2.879381628434983,0.33842567032490356,-3.015947902565714,8.77471115943568,0.20793092819123093,0.04291653823107078,-2.2705530010912316,0.3280069736859893,-1.7715408261020786,0.4390455993519291,0.6088286273437515,0.7502654646039928,0.9985735007953371,False
Mean_Skin_Temp_°C_,Linoleic_Acid,Group_22C vs Group_15C (Reference),-2.672508395013578,0.3385448960295129,-8.145630388836128,2.8006135988089733,0.2368117898630011,0.07781424608445975,2.6637935119332945,0.3081739339305909,-0.008714883080283453,0.9929216664778757,-0.7657883962581642,0.6180168604220742,0.9985735007953371,False
Mean_Skin_Temp_°C_,Tryptophan,Group_22C vs Group_15C (Reference),-1.7508324881855954,0.3385550826806776,-5.33649826293191,1.8348332865607184,0.14484058784445308,-0.033317623021285714,-0.029693992056106462,0.8798855391104061,-1.780526480241702,0.327620343194891,0.5084557909420985,0.6131614725497072,0.9985735007953371,False
Muscle_Temp1_°C_,"2,3-Butanediol",Group_8C vs Group_15C (Reference),2.4454814107898306,0.33864439682712644,-2.5637359556469663,7.4546987772266275,0.07638076753802459,-0.11603990589155355,-0.7676892828514762,0.6873989036383845,0.18869643251420198,0.9050814510951191,1.6777921279383543,0.32385135952342425,0.9985735007953371,False
Muscle_Temp1_°C_,L-Aspartic_acid,Group_22C vs Group_15C (Reference),-1.3316417684585116,0.3388979165704583,-4.06075067899267,1.3974671420756468,0.15845641594525883,-0.016865164066145466,1.1816539931954995,0.1963137601716669,-0.1499877752630121,0.8864141493120485,1.1557902632004702,0.5681023055553505,0.9985735007953371,False
